coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,date,price_ma7,price_volatility,liquidity_ratio
The Sandbox,SAND,7.472595828195586e-05,0.009,0.126,0.092,0.0170731089661128,3486478110.0,2022-03-16,7.472595828195586e-05,,225.45913387511422
The Sandbox,SAND,7.787997600316847e-05,0.004,0.042,0.083,0.018200174347182,3671953183.0,2022-03-17,7.630296714256216e-05,2.2302273186519736e-06,230.73250360079894
Theta Fuel,TFUEL,3.942085405365417e-06,0.024,0.0069999999999999,0.064,0.0002779911210204,1886178774.0,2022-03-16,3.942085405365417e-06,,56.24976062101164
Theta Fuel,TFUEL,3.987770138973443e-06,0.005,0.012,0.025,0.0002644231669415,1886178774.0,2022-03-17,3.96492777216943e-06,3.230398493093669e-08,53.01430490458051
Theta Network,THETA,6.841792283953066e-05,0.032,0.033,-0.004,0.002051187700507,2798708447.0,2022-03-16,6.841792283953066e-05,,29.548387744885574
Theta Network,THETA,6.963100657845859e-05,0.003,0.019,-0.065,0.0017740444094032,2860648763.0,2022-03-17,6.902446470899461e-05,8.577797379430768e-07,25.117076696798165
ThunderCore,TT,1.9093055881673586e-07,0.006,-0.003,0.018,0.0002347671745871,67862398.0,2022-03-16,1.9093055881673586e-07,,197.12918847288284
TitanSwap,TITAN,2.7415692463766785e-05,0.0,-0.002,-0.072,4.2641189584767517e-07,112504097.0,2022-03-16,2.7415692463766785e-05,,0.015006211669534305
TitanSwap,TITAN,2.71730757159812e-05,-0.018,-0.008,-0.038,4.221548814066695e-07,111774842.0,2022-03-17,2.7294384089873994e-05,1.715559475886151e-07,0.014984337729486943
Tokamak Network,TON,8.661417892344954e-05,0.01,0.025,-0.024,3.82518198474329e-05,149004019.0,2022-03-16,8.661417892344954e-05,,0.4365939430974337
Tokamak Network,TON,8.806987941016304e-05,0.001,0.018,-0.049,5.481461456860838e-05,152418252.0,2022-03-17,8.734202916680629e-05,1.0293356855316788e-06,0.6154113481639443
Tokemak,TOKE,0.000614305605357,0.03,0.076,-0.004,0.0001057026714187,292863833.0,2022-03-16,0.000614305605357,,0.17178889725435115
Tokemak,TOKE,0.0005847063621272,0.006,-0.042,-0.118,0.0001049941528736,280398265.0,2022-03-17,0.0005995059837421,2.0929825605781558e-05,0.17926073483695235
Tomb,TOMB,2.8628776202694707e-05,0.031,0.01,-0.054,0.0002440801164699,300452818.0,2022-03-16,2.8628776202694707e-05,,8.23794120959006
Tomb,TOMB,2.8871392950480293e-05,-0.004,0.015,-0.1009999999999999,0.0001870390055028,305642692.0,2022-03-17,2.87500845765875e-05,1.7155594758861272e-07,6.261475847907945
Tomb Shares,TSHARE,0.0708554933405007,0.043,0.077,-0.351,0.0001831427058483,113643147.0,2022-03-16,0.0708554933405007,,0.002584698976961902
Tomb Shares,TSHARE,0.0756265516857042,-0.015,0.07,-0.346,0.0002599078283788,122042187.0,2022-03-17,0.07324102251310245,0.003373647709330062,0.0034366817725229905
TomoChain,TOMO,2.838615945490912e-05,0.02,0.046,0.039,8.977365627117931e-05,103142455.0,2022-03-16,2.838615945490912e-05,,3.0549638992101134
TomoChain,TOMO,2.8871392950480293e-05,0.0069999999999999,0.015,-0.0279999999999999,3.504679526628204e-05,104551092.0,2022-03-17,2.8628776202694707e-05,3.431118951772278e-07,1.173256142570296
Tornado Cash,TORN,0.0011623768386047,0.023,0.006,-0.071,0.0001742693948206,111960444.0,2022-03-16,0.0011623768386047,,0.149796170112524
Tornado Cash,TORN,0.0011470919834942,-0.002,-0.01,-0.044,0.0001255798892432,111302578.0,2022-03-17,0.0011547344110494498,1.080802469808829e-05,0.10938138324161065
Travala.com,AVA,3.226802741947848e-05,0.018,0.021,0.051,6.823719875893497e-05,68723455.0,2022-03-16,3.226802741947848e-05,,2.051134499155246
Travala.com,AVA,3.20254106716929e-05,0.002,-0.01,0.003,6.199561434522106e-05,68291858.0,2022-03-17,3.214671904558569e-05,1.7155594758860912e-07,1.8772094906410786
Tribe,TRIBE,1.3178747610310423e-05,0.011,0.01,0.0289999999999999,0.0001383870592792,246535822.0,2022-03-16,1.3178747610310423e-05,,9.76017509321969
Tribe,TRIBE,1.2899422948584882e-05,-0.005,-0.021,-0.0409999999999999,0.0001394708606689,242034097.0,2022-03-17,1.3039085279447653e-05,1.9751236245876905e-07,10.034291436760668
TrueFi,TRU,4.371128862149446e-06,0.025,-0.008,0.069,0.0001666838552578,115725924.0,2022-03-16,4.371128862149446e-06,,31.033300361201096
TrueFi,TRU,5.209806435894656e-06,0.095,0.1939999999999999,0.242,0.0002434144045413,137832596.0,2022-03-17,4.790467649022051e-06,5.93034599624319e-07,39.19838839650256
TrueUSD,TUSD,2.4261674742554175e-05,0.0,0.001,0.001,0.001982610793273,1404670246.0,2022-03-16,2.4261674742554175e-05,,78.48295148592119
TrueUSD,TUSD,2.4261674742554175e-05,0.0,-0.0,-0.001,0.0016689888083221,1413028225.0,2022-03-17,2.4261674742554175e-05,0.0,66.0680190577638
Trust Wallet Token,TWT,1.7499266654876124e-05,0.026,-0.084,0.065,0.0007778003288499,248213542.0,2022-03-16,1.7499266654876124e-05,,42.044927691492234
Trust Wallet Token,TWT,1.977981556071107e-05,-0.006,0.13,0.109,0.0004580121025823,284403138.0,2022-03-17,1.8639541107793598e-05,1.612591596143449e-06,22.041201532523477
UFO Gaming,UFO,1.8265557131756348e-10,0.03,0.033,-0.009,8.800161769697115e-05,191533622.0,2022-03-16,1.8265557131756348e-10,,87.98554664668073
UFO Gaming,UFO,1.8353132073037034e-10,0.0069999999999999,0.005,-0.0559999999999999,9.542214465761592e-05,194844243.0,2022-03-17,1.830934460239669e-10,6.192483484158673e-13,95.40463491896544
UMA,UMA,0.00018778536275,0.018,0.018,-0.016,0.0007951608628421,503487995.0,2022-03-16,0.00018778536275,,4.2119836583681325
UMA,UMA,0.0001865722790111,-0.003,-0.006,-0.046,0.0010788896929749,503852158.0,2022-03-17,0.00018717882088055,8.577797379233212e-07,5.751861088764905
USD Coin,USDC,2.425861777153208e-05,-0.001,0.0,-0.0,0.0668382787233985,52222137400.0,2022-03-16,2.425861777153208e-05,,2646.1574155783414
USD Coin,USDC,2.425534244543697e-05,-0.001,0.0,-0.0,0.0616176472322862,52596068421.0,2022-03-17,2.4256980108484524e-05,2.316005292448371e-09,2439.7866457526106
USDX,USDX,2.3510217889637885e-05,0.008,0.015,0.001,1.5129653367640824e-05,146788183.0,2022-03-16,2.3510217889637885e-05,,0.6172794316135861
USDX,USDX,2.35868119969138e-05,0.0069999999999999,0.006,0.003,1.0934501391690455e-05,148673012.0,2022-03-17,2.3548514943275844e-05,5.416021265372832e-08,0.44473034540073686
Ultra,UOS,2.7900925959337957e-05,0.01,0.024,-0.037,0.0001549396529075,308351253.0,2022-03-16,2.7900925959337957e-05,,5.361061895577039
Ultra,UOS,2.838615945490912e-05,0.005,0.024,-0.038,7.241134442350917e-05,317369548.0,2022-03-17,2.814354270712354e-05,3.4311189517722306e-07,2.4641309298895964
Unibright,UBT,2.8628776202694707e-05,0.022,0.176,0.654,4.963532467201424e-05,177414204.0,2022-03-16,2.8628776202694707e-05,,1.6752404598979
Unibright,UBT,3.251064416726407e-05,-0.0,0.135,0.74,2.6126914782473215e-05,201738743.0,2022-03-17,3.0569710184979385e-05,2.7448951614178205e-06,0.7796601775860852
Uniswap,UNI,0.0002195681567099,0.032,0.04,0.025,0.0032534753707986,4103226435.0,2022-03-16,0.0002195681567099,,14.750430974846928
Uniswap,UNI,0.0002236926414223,0.002,0.02,0.003,0.0027366602679855,4212948930.0,2022-03-17,0.0002216303990661,2.9164511090383028e-06,12.179572284443736
Utrust,UTK,5.66182569869398e-06,0.018,-0.011,-0.0069999999999999,0.0001053427506259,107165105.0,2022-03-16,5.66182569869398e-06,,15.812895051660083
Utrust,UTK,5.750089671538376e-06,-0.001,0.015,-0.051,0.0001415579593923,109107417.0,2022-03-17,5.705957685116178e-06,6.241205373273826e-08,20.971270943136716
VVS Finance,VVS,5.415139576202112e-10,0.018,0.022,-0.087,6.64444990879994e-05,235411080.0,2022-03-16,5.415139576202112e-10,,66.40853793780093
VVS Finance,VVS,5.346164605273661e-10,-0.0,-0.013,-0.129,4.796676418876757e-05,236041817.0,2022-03-17,5.380652090737886e-10,4.8772669675652475e-12,47.941134069357744
Vader Protocol,VADER,3.4892019243391225e-07,-0.039,-0.096,-0.337,2.556107345171441e-05,72963217.0,2022-03-16,3.4892019243391225e-07,,18.94928520981921
Vader Protocol,VADER,3.563674859834368e-07,0.008,0.022,-0.363,5.896746048935498e-05,71296654.0,2022-03-17,3.526438392086745e-07,5.266031770355636e-09,43.474545872500414
VeChain,VET,1.1608739024928562e-06,0.0279999999999999,0.033,0.0279999999999999,0.0048933969503497,3172681612.0,2022-03-16,1.1608739024928562e-06,,2264.5453511676524
VeChain,VET,1.1809056758247635e-06,0.004,0.016,0.002,0.0039014022895151,3250000117.0,2022-03-17,1.17088978915881e-06,1.4164602762183414e-08,1788.890887286855
VeThor Token,VTHO,7.873377331880829e-08,0.021,-0.004,0.062,9.150376852629732e-05,147086117.0,2022-03-16,7.873377331880829e-08,,84.82516334385163
VeThor Token,VTHO,7.94941524026244e-08,-0.002,0.01,0.021,9.115448034469656e-05,149610423.0,2022-03-17,7.911396286071634e-08,5.376692064387882e-10,84.44184726875501
Velas,VLX,5.171472989744534e-06,-0.0,0.004,-0.037,7.085587625919153e-05,483094532.0,2022-03-16,5.171472989744534e-06,,11.481193610818119
Velas,VLX,5.174869624213532e-06,0.002,0.001,-0.049,5.8955119065662325e-05,485455669.0,2022-03-17,5.1731713069790335e-06,2.4017832662401707e-09,9.547589285850096
Venus,XVS,0.0002067094690773,0.017,0.0069999999999999,-0.011,0.00013411005691,102446263.0,2022-03-16,0.0002067094690773,,0.6456617385127028
Venus,XVS,0.000214958438502,0.003,0.04,-0.01,0.0002715102683336,106857130.0,2022-03-17,0.00021083395378965,5.832902218005863e-06,1.2572338928589055
Verasity,VRA,5.091526927426477e-07,0.048,0.0559999999999999,0.009,0.001016700206083,92248152.0,2022-03-16,5.091526927426477e-07,,673.6894225297423
Verasity,VRA,4.90404803350652e-07,0.008,-0.03,-0.113,0.0009615558770034,90445041.0,2022-03-17,4.997787480466499e-07,1.3256759722015518e-08,645.1642364823833
Verge,XVG,2.2143773600241666e-07,0.024,0.027,-0.047,7.902891937190427e-05,149908633.0,2022-03-16,2.2143773600241666e-07,,64.70155378574935
Verge,XVG,2.2125079288367058e-07,0.0,-0.001,-0.1369999999999999,6.885544367337334e-05,150565690.0,2022-03-17,2.213442644430436e-07,1.321887469615083e-10,56.38108411032337
Veritaseum,VERI,0.0018266614940416,0.034,0.502,0.4,2.214828143421605e-06,161292251.0,2022-03-16,0.0018266614940416,,0.0012118371758896359
Veritaseum,VERI,0.0018846468967624,-0.064,0.032,0.3279999999999999,1.062139860957123e-06,167034953.0,2022-03-17,0.0018556541954020001,4.100187147371052e-05,0.000563276116424971
Verus Coin,VRSC,2.424680233591492e-05,0.053,0.061,-0.122,3.4996255841705695e-07,67318962.0,2022-03-17,2.424680233591492e-05,,0.013861658746352071
Victoria VR,VR,3.505253950977471e-06,0.051,-0.003,0.032,0.0001220054159449,117291824.0,2022-03-16,3.505253950977471e-06,,27.0806967315193
Victoria VR,VR,3.741732495044081e-06,0.01,0.067,0.131,0.000173324542327,130077410.0,2022-03-17,3.6234932230107757e-06,1.6721558211462166e-07,36.552998826516195
Vulcan Forged,PYR,0.0002118044207808,0.027,0.039,-0.044,0.0006650004412498,207895650.0,2022-03-16,0.0002118044207808,,3.12493715501703
Vulcan Forged,PYR,0.0002159289054931,0.001,0.023,-0.096,0.0003504890280171,212825987.0,2022-03-17,0.00021386666313695,2.916451108967589e-06,1.6156861494340975
WAX,WAXP,6.649858142375997e-06,0.021,0.02,0.0,0.0004632301600839,615219740.0,2022-03-16,6.649858142375997e-06,,60.5540849859503
WAX,WAXP,6.717038719837825e-06,0.001,0.01,-0.04,0.0003535092937182,626238810.0,2022-03-17,6.683448431106911e-06,4.7503841887286354e-08,45.80893093220467
WINkLink,WIN,6.4616643945610575e-09,0.011,0.02,-0.009,0.0021807761359478,255157055.0,2022-03-16,6.4616643945610575e-09,,2166.775162032277
WINkLink,WIN,6.450772139930898e-09,-0.0,-0.001,-0.043,0.0013573865879773,256027145.0,2022-03-17,6.456218267245977e-09,7.701987111396169e-12,1348.6865185578865
WOO Network,WOO,1.1950233446223338e-05,0.019,0.087,0.124,0.0010415087979041,467152311.0,2022-03-16,1.1950233446223338e-05,,80.42394001845844
WOO Network,WOO,1.2424209524697256e-05,0.004,0.04,0.018,0.0008595906547185,489182316.0,2022-03-17,1.2187221485460296e-05,3.3515169920911534e-07,64.03286935719112
Wanchain,WAN,1.1487927233317905e-05,0.018,0.01,-0.024,0.0001260090428338,91110234.0,2022-03-16,1.1487927233317905e-05,,10.09046901695637
Wanchain,WAN,1.1467013669658787e-05,0.001,0.0,0.003,9.805740972174472e-05,91293951.0,2022-03-17,1.1477470451488345e-05,1.4788122682137762e-08,7.86534869696894
Waves,WAVES,0.0006943691321263,0.0139999999999999,0.081,0.273,0.0260307099153817,2862185867.0,2022-03-16,0.0006943691321263,,37.43437652428572
Waves,WAVES,0.0006982510000909,0.003,0.0069999999999999,0.008,0.0125815976018079,2875764773.0,2022-03-17,0.0006963100661086,2.7448951614394804e-06,17.992963328150175
WazirX,WRX,1.3540998676429084e-05,0.012,-0.002,-0.073,0.0001220676063639,254216018.0,2022-03-16,1.3540998676429084e-05,,8.394719584272519
WazirX,WRX,1.3508172630453693e-05,-0.001,-0.002,-0.123,0.0001098415016247,254078525.0,2022-03-17,1.3524585653441388e-05,2.321151970874088e-08,7.571008728841206
Wilder World,WILD,2.838615945490912e-05,0.065,-0.002,-0.127,8.174603482925064e-05,97124495.0,2022-03-16,2.838615945490912e-05,,2.7817869481952497
Wilder World,WILD,2.838615945490912e-05,-0.012,0.004,-0.178,7.122554936580069e-05,97738316.0,2022-03-17,2.838615945490912e-05,0.0,2.423778768201779
Wonderland,TIME,0.0047754254466276,0.017,0.011,-0.085,2.55999618818956e-05,179963381.0,2022-03-16,0.0047754254466276,,0.005359648584062057
Wonderland,TIME,0.0048739278462286,0.002,0.021,-0.054,1.9727446449155547e-05,181461291.0,2022-03-17,0.0048246766464281,6.96517147210143e-05,0.004046715576399213
World Mobile Token,WMT,1.5924926578495465e-05,0.002,0.005,-0.005,2.0988895297136608e-05,153058923.0,2022-03-16,1.5924926578495465e-05,,1.2401173617972887
World Mobile Token,WMT,1.6220676394046093e-05,0.001,0.022,-0.0559999999999999,1.831303299031534e-05,156579542.0,2022-03-17,1.607280148627078e-05,2.0912670011052008e-07,1.0634328507936495
Wrapped Bitcoin,WBTC,0.9903722395976248,0.02,0.03,0.055,0.0076472912656802,11077637101.0,2022-03-16,0.9903722395976248,,0.007721625504327228
Wrapped Bitcoin,WBTC,0.9902567540256788,-0.001,0.0,-0.0279999999999999,0.0044370817158518,11140930359.0,2022-03-17,0.9903144968116517,8.16606310521569e-05,0.004480734129890732
Wrapped Centrifuge,WCFG,1.1791731924895012e-05,0.004,0.021,-0.008,2.9381909184029995e-05,97035126.0,2022-03-16,1.1791731924895012e-05,,2.296945351617908
Wrapped Centrifuge,WCFG,1.1670738952774344e-05,-0.003,-0.01,-0.043,2.982233403289955e-05,95950030.0,2022-03-17,1.1731235438834678e-05,8.555495106243923e-08,2.3536381061950413
Wrapped NXM,WNXM,0.0006465736328125,0.027,0.024,0.005,6.842411523049823e-05,70945266.0,2022-03-16,0.0006465736328125,,0.10566229346510454
Wrapped NXM,WNXM,0.0006402655973701,0.003,-0.01,-0.03,2.726971335568044e-05,70593491.0,2022-03-17,0.0006434196150913,4.460454637286161e-06,0.04252483443290347
XDC Network,XDC,1.2285003461413583e-06,-0.002,-0.022,0.0969999999999999,0.0001714093087164,616292915.0,2022-03-16,1.2285003461413583e-06,,76.91688673649736
XDC Network,XDC,1.2688617034073798e-06,0.012,0.034,-0.0559999999999999,0.0001647088477309,644478092.0,2022-03-17,1.2486810247743692e-06,2.8539789420696636e-08,72.59536686768524
XRP,XRP,1.9045851375310117e-05,0.019,0.019,0.089,0.067751907777548,37530785877.0,2022-03-16,1.9045851375310117e-05,,3379.8468575396114
XRP,XRP,1.933475939857319e-05,0.006,0.016,0.038,0.062879934485824,38342363497.0,2022-03-17,1.9190305386941654e-05,2.0428882238852038e-07,3092.2389221991994
XSGD,XSGD,1.787503147384644e-05,0.004,0.004,0.006,7.113087424838223e-05,179572544.0,2022-03-16,1.787503147384644e-05,,3.76851685502842
XSGD,XSGD,1.7884517788684853e-05,0.0,0.003,0.002,3.809164025041497e-05,180464893.0,2022-03-17,1.7879774631265646e-05,6.707837550713819e-09,2.0170830241288216
XYO Network,XYO,3.966084293792527e-07,0.001,0.009,-0.032,7.887013789421376e-05,202482367.0,2022-03-16,3.966084293792527e-07,,56.47262055354268
XYO Network,XYO,3.984808329372759e-07,-0.0,0.005,-0.055,8.49328665984126e-05,204717393.0,2022-03-17,3.975446311582643e-07,1.3239892529960046e-09,60.732235006771795
Xido Finance,XIDO,0.0007487152836303,-0.027,-0.049,0.7659999999999999,2.527076519285185e-05,893636559.0,2022-03-16,0.0007487152836303,,0.0337071495601434
Xido Finance,XIDO,0.0011810583281842,0.047,0.5770000000000001,1.357,2.571415888770062e-05,1388958494.0,2022-03-17,0.0009648868059072501,0.0003057126986029004,0.021753714071962093
Yield Guild Games,YGG,5.895586967589284e-05,0.027,0.009,-0.057,0.0003027177071017,212099797.0,2022-03-16,5.895586967589284e-05,,5.04900869152795
Yield Guild Games,YGG,6.429343812717571e-05,0.022,0.096,-0.013,0.0005609490523211,232020727.0,2022-03-17,6.162465390153427e-05,3.774230846949499e-06,8.59120102128039
Yoshi.exchange,YOSHI,3.251064416726407e-05,0.038,0.135,0.244,5.3737682950381805e-05,173731724.0,2022-03-16,3.251064416726407e-05,,1.603600416696172
Yoshi.exchange,YOSHI,3.396634465397757e-05,0.001,0.05,0.28,2.8884420353722804e-05,183581718.0,2022-03-17,3.3238494410620824e-05,1.0293356855316716e-06,0.8260634801709844
Zcash,ZEC,0.0036135338414824,0.02,0.065,0.075,0.0047782144602869,1801878133.0,2022-03-16,0.0036135338414824,,1.321944867537123
Zcash,ZEC,0.003695538302234,0.0,0.023,0.076,0.0061663785049265,1862253242.0,2022-03-17,0.0036545360718582,5.798591028500241e-05,1.6681494957592766
Zenon,ZNN,0.0001297999600292,0.011,0.025,-0.019,7.364793781678056e-07,257245207.0,2022-03-16,0.0001297999600292,,0.005630578006318906
Zenon,ZNN,0.0001264033255602,0.0069999999999999,-0.026,-0.114,6.581669172779077e-07,257245207.0,2022-03-17,0.0001281016427947,2.401783266241865e-06,0.0051660104976373935
Zilliqa,ZIL,9.949259332314218e-07,0.033,0.032,0.047,0.0006553086262899,571307984.0,2022-03-16,9.949259332314218e-07,,328.487697399581
Zilliqa,ZIL,1.0083846623029983e-06,0.002,0.013,0.001,0.0005207135427983,585253625.0,2022-03-17,1.00165529776721e-06,9.516758592664246e-09,259.26982642916727
Zipmex Token,ZMT,6.76900725961739e-05,-0.002,0.004,-0.005,0.0002452173570873,246790193.0,2022-03-16,6.76900725961739e-05,,3.569909709208239
Zipmex Token,ZMT,6.890315633510182e-05,-0.002,0.018,0.003,0.0002504142701917,252612673.0,2022-03-17,6.829661446563786e-05,8.577797379430624e-07,3.582302764574232
ZoidPay,ZPAY,7.510977765291374e-06,0.037,0.049,0.32,3.4549427261101917e-06,89683955.0,2022-03-16,7.510977765291374e-06,,0.405939578434783
ZoidPay,ZPAY,7.374311751263753e-06,-0.004,-0.018,0.212,1.0023825148299732e-05,88904956.0,2022-03-17,7.442644758277563e-06,9.663746527666601e-08,1.1969730105625758
aelf,ELF,7.73420943492889e-06,0.018,0.016,-0.012,0.0002230574419194,145914636.0,2022-03-16,7.73420943492889e-06,,25.53836653233585
aelf,ELF,7.781082990601064e-06,-0.001,0.0069999999999999,-0.038,0.0001153516452406,148069098.0,2022-03-17,7.757646212764977e-06,3.3144609074119566e-08,13.136380257887096
agEUR,AGEUR,2.668784222041003e-05,0.003,0.003,0.011,6.579589254520386e-05,115711833.0,2022-03-16,2.668784222041003e-05,,2.3763459796337094
agEUR,AGEUR,2.6930458968195617e-05,0.003,0.011,0.005,3.677469814764807e-05,115865259.0,2022-03-17,2.6809150594302823e-05,1.715559475886151e-07,1.3166521248191223
bZx Protocol,BZRX,4.317680392612281e-06,0.022,0.427,0.48,2.8739119508065805e-10,74186632.0,2022-03-16,4.317680392612281e-06,,5.4044465605703454e-05
bZx Protocol,BZRX,1.5238541481277697e-06,-0.7040000000000001,-0.6459999999999999,-0.4639999999999999,7.506692536971663e-10,88971844.0,2022-03-17,2.9207672703700256e-06,1.9755334829319434e-06,0.0002974297283597086
cDAI,CDAI,5.312285054299033e-07,-0.001,0.0,-0.0,1.6206101685359151e-09,1942222665.0,2022-03-16,5.312285054299033e-07,,0.0010583725177457542
cDAI,CDAI,5.322501400020134e-07,0.0,0.001,0.001,3.237077761286884e-09,1928856560.0,2022-03-17,5.317393227159584e-07,7.224047338337274e-10,0.0021126300965993907
cETH,CETH,0.0013030945523203,-0.001,0.009,0.04,1.8788997687273245e-08,3191011869.0,2022-03-16,0.0013030945523203,,1.4407695863649664e-05
cETH,CETH,0.0013712698584481,0.001,0.052,0.037,8.129477024041049e-08,3354874341.0,2022-03-17,0.0013371822053842,4.8207221272436125e-05,5.9241095867504335e-05
cUNI,CUNI,4.311008432048178e-06,0.001,0.008,0.0,1.4132587158401533e-05,86960205.0,2022-03-16,4.311008432048178e-06,,2.66099881768618
cUNI,CUNI,4.531813934207839e-06,0.002,0.02,0.013,1.4132587158401533e-05,91378796.0,2022-03-17,4.421411183128009e-06,1.5613306790039713e-07,2.5547835351091455
cUSDC,CUSDC,5.466884585029725e-07,-0.001,0.001,0.001,7.220164378512868e-10,2449140377.0,2022-03-16,5.466884585029725e-07,,0.00046681439554422023
cUSDC,CUSDC,5.4728427389783e-07,0.002,0.001,0.001,2.015570248165682e-08,2466484503.0,2022-03-17,5.469863662004012e-07,4.2130510603910845e-10,0.013026502512613102
cUSDT,CUSDT,5.281379143985223e-07,0.0,0.0,0.0,1.4001043116497046e-07,775425368.0,2022-03-16,5.281379143985223e-07,,0.0916215937355882
cUSDT,CUSDT,5.281379143985223e-07,0.0,0.0,0.0,9.182865003223173e-08,775840943.0,2022-03-17,5.281379143985223e-07,0.0,0.060091860274519564
cVault.finance,CORE,0.1642127195711593,0.016,0.031,0.004,5.100770824736967e-06,68514733.0,2022-03-16,0.1642127195711593,,3.1061782401966924e-05
cVault.finance,CORE,0.1680463068029194,-0.005,0.026,0.0,7.364736821261013e-07,68840419.0,2022-03-17,0.16612951318703933,0.0027107555278477486,4.382537846856507e-06
chrono.tech,TIME,0.0028667594917984,0.023,0.036,-0.147,5.09593781965453e-06,83232136.0,2022-03-16,0.0028667594917984,,0.001776975312688728
chrono.tech,TIME,0.002756368871556,0.012,-0.036,-0.2339999999999999,2.6060944263097945e-06,80595619.0,2022-03-17,0.0028115641816772,7.805795615279008e-05,0.0009451381181507135
dYdX,DYDX,0.0001125741709365,0.0289999999999999,0.032,-0.036,0.0016400294418681,396760804.0,2022-03-16,0.0001125741709365,,14.440162127928279
dYdX,DYDX,0.000116456038901,0.0,0.034,-0.053,0.0014592650232994,410559152.0,2022-03-17,0.00011451510491875,2.7448951613687718e-06,12.423925044240326
e-Radix,EXRD,2.964315650114731e-06,0.022,0.063,0.004,4.4675867463741255e-05,484119330.0,2022-03-16,2.964315650114731e-06,,11.269503088748317
e-Radix,EXRD,3.1091578485427247e-06,0.009,0.05,0.078,3.8604698261380586e-05,508057632.0,2022-03-17,3.036736749328728e-06,1.0241890071040187e-07,9.394795645309998
eCash,XEC,1.9237890816156153e-09,0.019,-0.005,0.144,0.0006463491151644,1497455570.0,2022-03-16,1.9237890816156153e-09,,645.108063315731
eCash,XEC,1.935564970702884e-09,-0.002,0.0069999999999999,0.046,0.0004075026253767,1517444421.0,2022-03-17,1.9296770261592496e-09,8.326811028108198e-12,406.7154012929121
flexUSD,FLEXUSD,2.4504291490339764e-05,0.001,0.0,0.004,3.095004672595659e-06,132954034.0,2022-03-16,2.4504291490339764e-05,,0.12135230942478645
flexUSD,FLEXUSD,2.4261674742554175e-05,-0.0,-0.005,0.002,5.396809646768701e-06,132659636.0,2022-03-17,2.438298311644697e-05,1.7155594758861632e-07,0.21363625736490013
iExec RLC,RLC,4.391363131318656e-05,0.019,0.057,0.075,0.0001113311200947,129524554.0,2022-03-16,4.391363131318656e-05,,2.4787824283986004
iExec RLC,RLC,4.391363131318656e-05,0.004,-0.001,0.01,7.429347194920227e-05,129744853.0,2022-03-17,4.391363131318656e-05,0.0,1.6541408427020206
inSure DeFi,SURE,1.4532625525660033e-07,0.025,0.121,0.163,2.1216754226041097e-05,156870603.0,2022-03-16,1.4532625525660033e-07,,18.524637961161268
inSure DeFi,SURE,1.4947702608640077e-07,0.006,0.03,0.132,2.002043012154588e-05,162967567.0,2022-03-17,1.4740164067150054e-07,2.935038200903214e-09,17.416990220073384
mStable USD,MUSD,2.424544368212732e-05,0.001,0.003,-0.0,3.57487029508439e-06,75247445.0,2022-03-16,2.424544368212732e-05,,0.14160457388258316
mStable USD,MUSD,2.424481287858308e-05,-0.0,-0.0,0.0,1.7272124520685364e-06,74706759.0,2022-03-17,2.42451282803552e-05,4.4604546372825963e-10,0.0684185087992413
renBTC,RENBTC,0.9839375582128554,0.016,0.034,0.048,0.0002559613862966,602582895.0,2022-03-16,0.9839375582128554,,0.000260139603393028
renBTC,RENBTC,0.9912017462583036,0.002,0.009,-0.026,0.0001773601706137,613544826.0,2022-03-17,0.9875696522355795,0.005136556626750679,0.00017893430106324647
sBTC,SBTC,0.9852508426686188,0.02,0.026,0.054,2.0628301335789457e-05,162541982.0,2022-03-16,0.9852508426686188,,2.0937084755828884e-05
sBTC,SBTC,0.9878415043014732,0.0,0.005,-0.0279999999999999,4.459165235017978e-05,165066520.0,2022-03-17,0.986546173485046,0.0018318744083511418,4.514044714213992e-05
sETH,SETH,0.0662942984821317,0.025,0.034,0.065,8.715622154365822e-05,95094991.0,2022-03-16,0.0662942984821317,,0.0013146667039616554
sETH,SETH,0.0684424271670253,0.006,0.039,0.033,5.657905842054412e-05,100163119.0,2022-03-17,0.0673683628245785,0.0015189563599495995,0.000826654373727837
sETH2,SETH2,0.0664883918803602,0.027,0.035,0.068,3.4001468049148125e-07,114815124.0,2022-03-16,0.0664883918803602,,5.113818473528792e-06
sETH2,SETH2,0.0683696421426896,0.005,0.0279999999999999,0.035,1.653906121407422e-05,119015862.0,2022-03-17,0.0674290170115249,0.0013302448176020967,0.00024190296735194006
sUSD,SUSD,2.4161643857442183e-05,-0.001,0.001,-0.002,0.0001458623372831,95584478.0,2022-03-16,2.4161643857442183e-05,,5.797011439694055
sUSD,SUSD,2.420092350890867e-05,0.001,0.004,-0.003,0.0001629913185497,94221877.0,2022-03-17,2.4181283683175425e-05,2.777490791459891e-08,6.467672444308702
xSUSHI,XSUSHI,9.2194364122518e-05,0.002,0.033,0.055,1.851955765392736e-06,213613208.0,2022-03-16,9.2194364122518e-05,,0.019871971688739266
xSUSHI,XSUSHI,9.753193257380086e-05,0.012,0.0579999999999999,0.022,4.4150364464688365e-06,225344906.0,2022-03-17,9.486314834815943e-05,3.774230846949482e-06,0.04480817874105894
yearn.finance,YFI,0.460555975686871,0.017,0.017,-0.0139999999999999,0.0014132248848045,678377900.0,2022-03-16,0.460555975686871,,0.0030685126041068594
